"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000187498",124.782056900078,-3.06098662685777,0.469860471301101,6.10876499208884e-12,1.11439408473358e-09
"ENSG00000163734",69.14927375144,-1.77067595449941,0.270817104430158,6.32474494126359e-12,1.1368934380783e-09
"ENSG00000119396",219.797100630852,1.31550442302645,0.199664560230502,6.4435475548062e-12,1.14339925264196e-09
"ENSG00000100796",435.949008282016,1.36778443895312,0.208280890646992,6.89337760963114e-12,1.20773720879626e-09
"ENSG00000172493",246.754311283595,-1.43418443182585,0.217630568066543,7.21713718178175e-12,1.24865494666302e-09
"ENSG00000181381",472.032152556351,-2.30914217561079,0.356689199417055,7.63161377499242e-12,1.30406378098358e-09
"ENSG00000111276",184.180536562925,1.97965835143194,0.305622335802604,7.97636412005325e-12,1.34635189982509e-09
"ENSG00000179598",37.6013251934483,2.2319647714438,0.34490115396526,8.50932889347149e-12,1.41900748451252e-09
"ENSG00000143742",284.634814381744,1.24353180873222,0.189882856370381,8.8579595920103e-12,1.45955974658351e-09
"ENSG00000120438",447.014514720961,-1.51997877842794,0.233156391382182,9.47019453358788e-12,1.54208191222812e-09
"ENSG00000174748",978.593014673034,0.915084908890745,0.138223751441459,9.87835238030244e-12,1.58984041041588e-09
"ENSG00000161638",181.458442641196,-1.98761255909084,0.30840008276264,1.04705734864197e-11,1.66578399569581e-09
"ENSG00000087586",229.377556764311,2.44167598627861,0.381474706482302,1.0765125083129e-11,1.6931829122226e-09
"ENSG00000108395",231.831913320822,1.87783282377275,0.292083205240681,1.10354236188334e-11,1.7161943630143e-09
"ENSG00000138685",217.679771318057,-1.51053571208303,0.233130480758904,1.23627605588932e-11,1.90125520995156e-09
"ENSG00000254999",179.666015468228,1.52888037880095,0.236874509047277,1.26354472361463e-11,1.921837639511e-09
"ENSG00000138829",176.941836919883,-2.33877761115462,0.364474173769263,1.30790041580696e-11,1.94652146829937e-09
"ENSG00000072778",362.48511411124,-1.57663969775937,0.242708430428378,1.307404649719e-11,1.94652146829937e-09
"ENSG00000167740",155.642330568806,-3.28495195156066,0.51963730258844,1.35165409566085e-11,1.98082520652766e-09
"ENSG00000068489",161.861285704786,2.0859139507848,0.327191236413361,1.3595722463704e-11,1.98082520652766e-09
"ENSG00000075213",166.834953988947,-2.8532482499525,0.447386579898072,1.51245955965849e-11,2.18062007971179e-09
"ENSG00000170836",243.58403776201,1.78192155993771,0.280397442735497,1.86077639513066e-11,2.62806184540851e-09
"ENSG00000011422",294.904516415466,-2.95514965471138,0.469762778359706,1.84411035571628e-11,2.62806184540851e-09
"ENSG00000145741",589.235472620969,1.17373269423739,0.182172510906134,2.18045764241724e-11,3.04845598269667e-09
"ENSG00000118503",364.448416874446,-2.48029398387989,0.396745345391393,2.72221222791569e-11,3.76781394465811e-09
"ENSG00000136643",100.776144919187,-1.48572227773229,0.233947212620536,3.1029440340755e-11,4.2522622154098e-09
"ENSG00000139263",57.822434097168,-2.18426789163806,0.343633280929773,3.18686380866157e-11,4.32444921330243e-09
"ENSG00000114554",146.698097711102,-1.64962776754525,0.260538503401258,3.24619995182025e-11,4.36219937214991e-09
"ENSG00000006634",149.560931226996,1.95451023296471,0.312839260236809,3.36088852721553e-11,4.44387766335459e-09
"ENSG00000171246",94.7514645947635,-4.26489990536422,0.688858604035824,3.37119539521879e-11,4.44387766335459e-09
"ENSG00000234127",209.208048294536,-1.72157887158225,0.274224066295208,3.42194750732957e-11,4.46822409895741e-09
"ENSG00000127184",300.833079257076,1.03501152000205,0.162194737437719,3.87927547935639e-11,5.01804223455811e-09
"ENSG00000140105",789.535135044294,-2.64285447460912,0.427219085598266,3.96558574933239e-11,5.082191884862e-09
"ENSG00000071054",433.746579623071,-1.7923797244691,0.28561080189181,4.02688101235435e-11,5.11340000844005e-09
"ENSG00000145425",591.562451910895,1.07467792196876,0.169305670211557,4.40335854975969e-11,5.54062597156581e-09
"ENSG00000100600",118.361785790819,-2.08278413255257,0.331558261749242,4.6857654961214e-11,5.84285407493841e-09
"ENSG00000224411",112.444283203709,-1.74278800561684,0.276678770356757,4.79160933976485e-11,5.9214879349719e-09
"ENSG00000138642",122.886932877512,-1.61771280199705,0.258846601659569,5.02678765061824e-11,6.15714759931036e-09
"ENSG00000196924",4674.60442759653,-1.53566567942224,0.248763263556093,5.23205857301556e-11,6.30193362647858e-09
"ENSG00000141127",131.366169825055,1.76537131523086,0.285114751572631,5.23605496022713e-11,6.30193362647858e-09
"ENSG00000253738",103.458709677627,1.90238941971902,0.308486545396091,5.59790982812494e-11,6.67936809750666e-09
"ENSG00000140853",188.549431532886,-1.84568422477136,0.297569835542836,5.65124510567724e-11,6.68537465877596e-09
"ENSG00000167565",179.482145631314,1.60581123439465,0.258811137231908,5.7364342245946e-11,6.72864289005202e-09
"ENSG00000198805",271.471196092798,-1.29720527402018,0.207500686677886,6.10352678140352e-11,7.03990951511717e-09
"ENSG00000182253",160.457349175316,-2.17013269104061,0.350137303977069,6.07274291736148e-11,7.03990951511717e-09
"ENSG00000155189",178.919821377352,1.4245350120568,0.228851739272891,6.27426776231522e-11,7.17703637175247e-09
"ENSG00000137628",190.520483347101,-1.46079013190299,0.235610457002356,6.59309128880496e-11,7.4799161088811e-09
"ENSG00000120885",839.950209194495,-2.39293817406873,0.391903453839133,6.83837025993409e-11,7.69511242014209e-09
"ENSG00000151366",88.6422336524942,1.82940532687849,0.298336923894011,7.7164004690067e-11,8.61312087834852e-09
"ENSG00000135114",737.185125881703,-2.44835422975388,0.404501870177682,9.09390559430553e-11,1.00694997864626e-08
"ENSG00000064932",133.190136327652,-1.54654584664034,0.250127593433159,9.20702301451907e-11,1.0113841709838e-08
"ENSG00000142541",2028.32009691562,1.12324925565104,0.181354827265895,9.49913594854637e-11,1.03525622569945e-08
"ENSG00000130589",700.610065648011,-1.57421580437845,0.256865522072609,1.0243441716486e-10,1.10765216248346e-08
"ENSG00000173193",1336.77762945006,-2.29243703922147,0.379060993035528,1.04684255684053e-10,1.12320525807983e-08
"ENSG00000112984",125.975846321463,2.00442069910779,0.330836273548477,1.10185181363566e-10,1.16279729448439e-08
"ENSG00000108091",312.242919211334,-1.29061275564992,0.208736546867002,1.09652942432528e-10,1.16279729448439e-08
"ENSG00000132635",96.2911927714831,-2.11604124958505,0.34745184880787,1.10894619515887e-10,1.16279729448439e-08
"ENSG00000108821",60.7352060591801,-3.32129333009711,0.549549364135982,1.14923734095955e-10,1.19598451400159e-08
"ENSG00000156411",118.336848352767,1.28736959514777,0.209120350518233,1.18614719459418e-10,1.22518382987896e-08
"ENSG00000132300",308.477112736459,1.13756702853513,0.18448779313314,1.2234542356511e-10,1.25435778338125e-08
"ENSG00000184270",96.4743447253886,1.68157423240786,0.275788857603116,1.26829209985048e-10,1.29076698191401e-08
"ENSG00000188613",28.8363758447809,-3.42259622667045,0.572270913044939,1.38725318484205e-10,1.4015307541167e-08
"ENSG00000124201",888.278969814182,-1.4823477701717,0.244849790128583,1.41997355370005e-10,1.42419231570742e-08
"ENSG00000168906",1210.01785541176,-1.0094325526312,0.163683588491519,1.48569640036589e-10,1.47939020701182e-08
"ENSG00000213762",111.561684773734,2.06346799203926,0.344877790535449,1.54288534684335e-10,1.519278195592e-08
"ENSG00000183765",90.0587022077327,-1.74005144515425,0.289056264231694,1.54770772038488e-10,1.519278195592e-08
"ENSG00000150938",702.102405172739,-1.62001132217076,0.266972634856059,1.61703533369873e-10,1.56952866884902e-08
"ENSG00000039068",155.193756081441,-2.74294823242769,0.455383898452589,1.62157791810858e-10,1.56952866884902e-08
"ENSG00000176396",101.970225759581,2.01989137680202,0.336589219665426,1.64245567308314e-10,1.57869645632943e-08
"ENSG00000148153",91.7191613744827,1.79619799717904,0.299069893465039,1.74720848088635e-10,1.66780086785848e-08
"ENSG00000113732",156.143857803803,1.25428958056056,0.205514290495948,1.83708226460299e-10,1.74157915235411e-08
"ENSG00000153993",39.8715117255183,-4.18092467058761,0.700163618100155,1.96106574853904e-10,1.84647013779108e-08
"ENSG00000139168",94.5537492072011,1.38320476321245,0.228086705087345,1.97650104024956e-10,1.84842911473609e-08
"ENSG00000175745",105.666908263501,-3.08529595669396,0.521835845324926,2.03942746289256e-10,1.89447755126819e-08
"ENSG00000103335",263.598385803506,-2.06315665896632,0.344611356006238,2.1981201660361e-10,2.02827874787371e-08
"ENSG00000188157",690.189908827923,-1.64660256044155,0.275223176788165,2.26468932903643e-10,2.07586523199955e-08
"ENSG00000131174",200.698631645168,1.03046319607098,0.169548895418209,2.49636229453916e-10,2.27316779728398e-08
"ENSG00000141504",88.7542172418534,1.94533097076636,0.328494765809957,2.5638853614669e-10,2.31939459399107e-08
"ENSG00000182393",427.683061229497,-5.61983441368351,0.969691930864466,2.58890245968753e-10,2.3268181132815e-08
"ENSG00000125505",244.616521356929,-2.45349351307145,0.412731948851111,2.6417046986349e-10,2.35895707960037e-08
"ENSG00000162413",69.2316718595454,-1.89150891523469,0.317188251851326,2.70250833674435e-10,2.38251069355915e-08
"ENSG00000145555",573.873416174102,-1.29124656068726,0.21461209282769,2.69485674276346e-10,2.38251069355915e-08
"ENSG00000167780",55.5217874646577,-3.30770063339233,0.570573421707714,3.32399058506624e-10,2.91185782834822e-08
"ENSG00000152518",342.408900226139,-1.50276622012526,0.254289125405128,4.27854351594401e-10,3.72448558516862e-08
"ENSG00000107201",1050.02677734887,-2.04164414186354,0.351410669052558,4.3220171909983e-10,3.72652837827655e-08
"ENSG00000188612",373.979979411337,1.36915857227792,0.231468949715675,4.3347378722818e-10,3.72652837827655e-08
"ENSG00000183808",207.971769734977,1.78682821795012,0.306234936331862,4.83258748789535e-10,4.12887922345429e-08
"ENSG00000180891",183.138698663613,-1.87217842722399,0.3185185105312,5.03620670854308e-10,4.27645012594753e-08
"ENSG00000090263",85.2555177874654,1.54629125517698,0.265811329702497,6.20957326277756e-10,5.24065265427465e-08
"ENSG00000150991",1461.36528356018,-0.923157640038036,0.154829399770426,6.30950881438272e-10,5.27657348375301e-08
"ENSG00000264943",48.336271871386,3.27239674208256,0.574436579657987,6.32838088507333e-10,5.27657348375301e-08
"ENSG00000092978",75.3558987927588,1.46750965959741,0.251524932113261,6.40976379824417e-10,5.31242758871243e-08
"ENSG00000149257",190.342782131488,-1.6766540810872,0.286497759726626,6.47038518598272e-10,5.33075008090398e-08
"ENSG00000100575",78.3708356525486,1.90318201571387,0.329569919727625,6.51913009775647e-10,5.33134970272877e-08
"ENSG00000137801",447.503893012553,-2.27081096744734,0.396455145260181,6.58120212802446e-10,5.33134970272877e-08
"ENSG00000099875",168.336185932544,-1.84265479980555,0.317869014078863,6.58666858728863e-10,5.33134970272877e-08
"ENSG00000151929",345.194945030052,-1.76366600005328,0.304769808281914,6.77980739263726e-10,5.45577407683095e-08
"ENSG00000197956",1377.84381964438,1.23710255775266,0.211075310245381,7.46193145686082e-10,5.96997649100639e-08
"ENSG00000023608",103.748399668511,2.58468530258053,0.454049005587307,7.6827864132121e-10,6.08672815782731e-08
"ENSG00000171867",419.603227371315,1.5144273195388,0.260941541034236,7.69581264084805e-10,6.08672815782731e-08
"ENSG00000278346",52.2649112156746,3.38375594016438,0.596158384773051,7.79457207899913e-10,6.12981091735381e-08
"ENSG00000185215",917.392731930719,-2.30459488152211,0.403921942731709,8.25754906293033e-10,6.45721675593326e-08
"ENSG00000175130",141.94161532931,-2.04565839716458,0.352781155081357,8.51001153600521e-10,6.61725110504765e-08
"ENSG00000133393",142.607982382961,1.50467555763677,0.260518593044499,8.66746044186525e-10,6.70202904893056e-08
"ENSG00000144893",33.0654997728116,-2.81735028525721,0.494604304850861,8.73729991294535e-10,6.71849822750426e-08
"ENSG00000137094",27.3937716452106,-4.37183806106285,0.746043273545349,9.75922498675997e-10,7.46284160451629e-08
"ENSG00000110200",40.9546538529527,2.09257554495021,0.364869825245457,1.06868412284933e-09,8.12728403536131e-08
"ENSG00000101361",769.536137632223,-1.35205691164065,0.235159670675827,1.15109281423621e-09,8.70616155291992e-08
"ENSG00000166833",106.766600764787,-2.03932369092668,0.356500234517712,1.17394136063308e-09,8.78298506622839e-08
"ENSG00000119906",224.201445709217,1.33612804425336,0.232120834352007,1.17154914397385e-09,8.78298506622839e-08
"ENSG00000173209",190.099876480389,-1.75244816767248,0.306416260895415,1.21631052301609e-09,9.05105051025037e-08
"ENSG00000234745",330.67200777163,-2.58293916462944,0.458877022258041,1.23271644335424e-09,9.124079300784e-08
"ENSG00000163162",149.539544338372,-1.68436379755898,0.294445457919306,1.30248707630804e-09,9.58921469318066e-08
"ENSG00000089060",45.9163480191674,-2.72769022482537,0.479809436589655,1.34626938200936e-09,9.85910820973096e-08
"ENSG00000167508",87.479444675606,-1.80122103387565,0.313460901838652,1.37543060271761e-09,1.0019649985376e-07
"ENSG00000175105",109.14840093892,1.54075768601031,0.270408309093073,1.42617337029207e-09,1.03015507005707e-07
"ENSG00000169567",314.020085619806,0.989624267618551,0.170136473764439,1.42901360776647e-09,1.03015507005707e-07
"ENSG00000169504",154.878503743366,-1.61106764826643,0.281368974186073,1.4848010597202e-09,1.06482546464183e-07
"ENSG00000122026",198.425495826588,0.949271885035398,0.163491474669527,1.5720220753209e-09,1.1215648218823e-07
"ENSG00000189403",442.434258028707,1.00049316738717,0.172672954885797,1.58562044527657e-09,1.12546526067041e-07
"ENSG00000182197",226.048026793403,-1.27859748759805,0.223142705529386,1.60973014896529e-09,1.13674872407289e-07
"ENSG00000164880",226.161668833676,-1.38279096575272,0.242304203261138,1.69059256537595e-09,1.18779145671921e-07
"ENSG00000173915",116.96783407524,1.36617703815894,0.239988618371958,1.75620490666031e-09,1.22765818752957e-07
"ENSG00000127528",30.8797356181702,-2.31663062754227,0.411330816230889,1.8770634083118e-09,1.30554947911777e-07
"ENSG00000124151",473.031760131878,-1.69136137207213,0.299938391388254,1.89286900001735e-09,1.30995999146201e-07
"ENSG00000138160",375.455171565861,1.53496407072338,0.271990050831218,1.91872969479344e-09,1.32125063212119e-07
"ENSG00000096968",106.611101858152,-2.08966723382369,0.373706365942685,2.00363456042548e-09,1.37288643321035e-07
"ENSG00000136710",57.3546706394431,-2.36201002542425,0.423136248343995,2.05883549280505e-09,1.40376069240959e-07
"ENSG00000171858",467.336607528758,1.05400581015289,0.183997996958087,2.15888795507911e-09,1.4647631463848e-07
"ENSG00000101126",350.813229073735,1.09238627703799,0.191470625292911,2.22814119192504e-09,1.50437571889924e-07
"ENSG00000152443",59.5827202844168,1.83873323746712,0.332101544036603,2.59005451806483e-09,1.7402400283755e-07
"ENSG00000197261",59.3344297933698,-2.02820486717712,0.367700213039502,2.61948325516606e-09,1.75151051858712e-07
"ENSG00000083444",126.74515426629,-1.59307470719845,0.283371684456296,2.69270869651916e-09,1.79181639752508e-07
"ENSG00000130702",985.466058382519,-2.08949372188284,0.378542862514396,2.70882555551089e-09,1.79391648391513e-07
"ENSG00000134013",183.433987178362,-2.56928596723075,0.461736028578243,2.78777898996253e-09,1.82870374407921e-07
"ENSG00000173801",406.827908042879,-1.90980437869621,0.3444138600527,2.78304611097716e-09,1.82870374407921e-07
"ENSG00000102081",308.332204443717,-1.23219101643902,0.218278722216478,2.87220596459509e-09,1.87519824320569e-07
"ENSG00000105855",27.243114650744,-3.92428989522054,0.704348283671718,3.00497234431502e-09,1.95266770974949e-07
"ENSG00000197619",31.6093486095167,2.2052295190704,0.400792077292412,3.09294474095081e-09,2.00044150278038e-07
"ENSG00000172927",137.784712639315,-1.36962064386395,0.244652686525041,3.13104312089865e-09,2.01566362029573e-07
"ENSG00000074527",165.525812407327,-1.82019645270691,0.330673279839813,3.2525798453997e-09,2.08421100186006e-07
"ENSG00000177697",296.374982834946,-1.53249833456367,0.275740216155152,3.32000880941229e-09,2.11761483553344e-07
"ENSG00000162244",373.372911514146,1.04872442664738,0.185583187901256,3.41762721237855e-09,2.16987973607943e-07
"ENSG00000139354",69.6329711701076,2.01783868428406,0.369076244329905,3.5395514666603e-09,2.23702885160024e-07
"ENSG00000166200",220.056715766489,1.13306068211043,0.202149170413046,3.74903955427253e-09,2.35865711230391e-07
"ENSG00000164587",833.915515425452,1.07064524333666,0.19048508877562,3.80978910959242e-09,2.38603126994881e-07
"ENSG00000164684",70.3430869920027,-1.89444011888901,0.340871539043743,4.01959186086382e-09,2.49485071507696e-07
"ENSG00000060339",415.93600110319,1.49703783792629,0.271559756504738,4.01363074144326e-09,2.49485071507696e-07
"ENSG00000142534",1221.6172695662,0.898516260322934,0.158377802027974,4.11708964012631e-09,2.54395704057984e-07
"ENSG00000096746",563.462297649578,1.27455165929846,0.229458657080548,4.17478510703081e-09,2.5681422518406e-07
"ENSG00000139350",129.050064615044,-1.50781910514497,0.271875391391604,4.22681088106527e-09,2.58864112410728e-07
"ENSG00000160352",65.5587302717685,2.14038218908533,0.394819247364909,4.33446448912345e-09,2.64287766493206e-07
"ENSG00000127922",81.2776407032869,1.52359604614255,0.276716407496367,4.48662180999777e-09,2.72365493299031e-07
"ENSG00000261716",196.933114425592,1.6400909406698,0.300152937115616,4.62376935589372e-09,2.76231465733159e-07
"ENSG00000169554",144.715601221061,-1.6751104926568,0.306118075530053,4.63013510946412e-09,2.76231465733159e-07
"ENSG00000110696",321.900206098172,1.09416975200798,0.196264122200359,4.60712433025171e-09,2.76231465733159e-07
"ENSG00000184922",69.4475845017898,-2.06058098855564,0.372843740918244,4.60550235802865e-09,2.76231465733159e-07
"ENSG00000103642",102.060216629094,-1.59919679041481,0.293829327484389,4.69124776212201e-09,2.78676224358501e-07
"ENSG00000006118",183.080480153099,-2.17065713354266,0.398823920697777,5.07896817232578e-09,3.00418796893851e-07
"ENSG00000189043",194.336035994757,1.161678173786,0.209705300892292,5.32130132933584e-09,3.13413326380159e-07
"ENSG00000105281",516.455863666955,-1.88362135847714,0.34856875473315,5.44804471252755e-09,3.19518588415652e-07
"ENSG00000166922",23.1223485509117,3.17137809648823,0.588970468485905,5.61188401269179e-09,3.277387621083e-07
"ENSG00000157483",583.363278482201,-1.90052115344438,0.350717897601441,5.71673146158084e-09,3.32459160335044e-07
"ENSG00000186130",72.4088666126163,1.6345131161787,0.301129541308262,5.80983709470565e-09,3.36460063714732e-07
"ENSG00000164548",331.415338010113,1.2591420540686,0.229628442419843,5.97143560737484e-09,3.44377667673646e-07
"ENSG00000101384",605.685398587959,-1.84165225517171,0.341527788873087,6.13483065539741e-09,3.52332743159151e-07
"ENSG00000267270",65.5316063254445,-2.93689731806568,0.554663886829251,6.41323950338934e-09,3.66800198208313e-07
"ENSG00000063322",193.749690154804,-1.15463400875032,0.209385765676218,6.49614216473206e-09,3.70012772436446e-07
"ENSG00000198517",185.523356481387,-1.35549329614154,0.248222318814222,6.55931607555771e-09,3.70561199190997e-07
"ENSG00000104852",410.709907219019,-1.06800110428046,0.192610863726186,6.55193768877961e-09,3.70561199190997e-07
"ENSG00000169021",211.752172352765,1.09811166925294,0.199138230600132,6.60828037910107e-09,3.71809791573731e-07
"ENSG00000115421",129.654919866038,1.6684359193036,0.309960025043351,6.85986684074568e-09,3.84402497743971e-07
"ENSG00000140988",1835.61169884919,1.16945866416256,0.212670182470147,6.91642738806019e-09,3.86009159186053e-07
"ENSG00000154845",168.421567977187,1.01740889269544,0.183913161432975,6.96854695568162e-09,3.87356057885901e-07
