ID	avian-reass	reass-swine	avian-swine
ENSG00000011028	0.0685841300012349	0.022215542351627	3.90290920626331e-06
ENSG00000011105	0.0008034036187711	0.620280674702039	3.71822464699339e-05
ENSG00000011114	0.00139803966009851	0.145471495657837	0.0757214096940869
ENSG00000011132	0.683407850115073	0.000114921389950842	2.83892025325793e-06
ENSG00000011143	0.680326247979091	0.343465873999231	0.679185821034242
ENSG00000011198	0.616135966671731	0.0326972415276343	0.118248726853468
ENSG00000011243	0.140293018730272	0.0282043878175209	1.84651587555024e-05
ENSG00000011258	0.0263746345784585	0.642538549050634	0.00185375358425413
ENSG00000011260	0.182891881969794	0.604185836770037	0.366107627831269
ENSG00000011275	0.503402036316721	0.153716236875457	0.54789726627253
ENSG00000011295	0.527438130354404	0.259536650585345	0.0359336251196661
ENSG00000011304	0.104010820791301	0.73829856865222	0.021065054160007
ENSG00000011332	0.777892724924206	0.0933220563751463	0.182177347115177
ENSG00000011376	0.267309811429633	0.963028711113169	0.214007794758377
ENSG00000011405	0.0131028224815216	0.0744855116969185	0.515506303855089
ENSG00000011422	2.38348033207652e-09	1.00825723048025e-08	0.826574756820501
ENSG00000011426	0.0168556353278344	0.12083363749675	0.433243985905033
ENSG00000011451	0.892498165088993	0.449393567919108	0.549371360826198
ENSG00000011454	0.0175533977863275	0.739543487212984	0.0271085752960863
ENSG00000011478	0.75468479553816	0.596900856020656	0.303059890341508
ENSG00000011485	0.620923901333904	0.173979199560142	0.459558902773862
ENSG00000011523	0.0523067276747931	0.512080848592621	0.00310077024168696
ENSG00000011566	0.889464751610778	0.272394314581353	0.34136823190285
ENSG00000011590	0.00771949899840859	0.00181929457525377	0.942490784825446
ENSG00000011600	NA	NA	NA
ENSG00000011638	0.412469788558855	0.761290076119068	0.162942489750326
ENSG00000012048	0.84519879720018	0.0753426962028242	0.0250282479149532
ENSG00000012061	0.0333878903162311	0.043211605481706	0.842402470343612
ENSG00000012124	0.743698465683055	0.185567257846117	0.366661343031874
ENSG00000012171	0.0055426320132594	0.646476283337639	0.000318615743106817
ENSG00000012174	0.00480954013345831	0.273361012351446	1.33606262289307e-05
ENSG00000012211	0.126208655666878	0.639905236084842	0.245475725870894
ENSG00000012232	0.38749788375661	0.0357169385975224	0.274099290923433
ENSG00000012504	0.146366423380162	0.920720883029862	0.05478208445669
ENSG00000012660	0.000184091633078269	0.192162936780557	3.61666283482401e-08
ENSG00000012817	0.451838120750768	0.585251751812348	0.8009464250292
ENSG00000012822	0.137506806098503	0.333965458164288	0.00441344135940623
ENSG00000012963	0.456402242004554	0.103964499254465	0.466313490545864
ENSG00000012983	0.886493844066598	0.00467233831118522	0.00535743892084186
ENSG00000013016	0.389456396152351	0.241450585858737	0.0185961217504393
ENSG00000013275	0.0503433687648982	0.0283895349576754	2.11377320504667e-06
ENSG00000013288	0.00348768806080202	0.0181600052024807	2.85271344561382e-08
ENSG00000013297	0.233342140489602	0.0497847805347144	0.000324757803411003
ENSG00000013306	0.130336702997007	0.0349366998289933	0.661508101600131
ENSG00000013364	0.137484584471412	0.0118447602483499	4.96965176767698e-06
ENSG00000013374	0.00100565380478729	0.6582486629953	0.00386367740458354
ENSG00000013375	0.071441479373319	0.612259375000639	0.00702859924416226
ENSG00000013392	0.437484513433858	0.608080929909947	0.132246431647197
ENSG00000013441	0.381900422484826	0.00481876290894745	2.22667132241701e-05
ENSG00000013503	0.706247166568228	0.435197026453606	0.76653539767158
ENSG00000013523	0.126029858858203	0.160936092538207	0.000985816398612578
ENSG00000013561	0.0689091761063019	0.8241602202112	0.0780856824321659
ENSG00000013563	0.483254733024679	0.0138194909022274	0.000636598514436319
ENSG00000013573	0.0913584388674349	0.474549578657217	0.0044381022446839
ENSG00000013583	0.455766271565283	0.349020970942122	0.0458574591483261
ENSG00000013588	0.00088238192792059	0.775844816345619	0.00193546461767075
ENSG00000013619	0.42237088042603	0.713214332989098	0.596598523055974
ENSG00000013810	0.123067287354563	0.00462243038926922	0.295469444273861
ENSG00000014123	0.147740085389164	0.25002221658623	0.00254228251934769
ENSG00000014138	0.655903757937728	0.70487307635516	0.894953850907298
ENSG00000014164	0.0355976391134306	0.858969284521161	0.0360595475930224
ENSG00000014216	0.00025511568401073	0.0448983731503851	8.59718729766696e-10
ENSG00000014641	0.709665248027574	0.0302478214919993	0.0775273942496056
ENSG00000014824	0.146366423380162	0.929242563494775	0.122021692022964
ENSG00000014914	1.03513903085042e-05	0.910786406431483	7.41772633853647e-06
ENSG00000014919	0.42918401589233	0.00667776950052994	0.000100022368246261
ENSG00000015133	0.900489737953115	0.837452341316526	0.960086217306718
ENSG00000015153	0.000107629444064718	0.00317654832979615	4.84701195753497e-14
ENSG00000015171	0.00381744661472673	3.25936207978421e-05	0.336117052799752
ENSG00000015285	0.707378438583994	0.0361563573605347	0.0912808803978518
ENSG00000015413	0.886540235393117	0.0681745396100578	0.0851371146655382
ENSG00000015475	0.00398422864063832	0.838787170984074	0.000657543248766239
ENSG00000015479	0.449875869576785	0.0898246674258116	0.00367213096942386
ENSG00000015520	0.562113731095652	6.78521469815013e-05	0.000656159185792088
ENSG00000015532	0.000701464943473178	0.145856051915869	2.23426848149121e-07
ENSG00000015676	0.227780504016793	0.0942470594358805	0.000873503871322473
ENSG00000016082	NA	NA	NA
ENSG00000016391	0.720478301010165	0.0623916680486988	0.0130463666576451
ENSG00000016864	0.350361723762873	0.139115364985938	0.00573638587023013
ENSG00000017260	1.8479827600474e-06	0.832333650857744	3.11707079054131e-06
ENSG00000017797	0.553876972758158	0.0135733239059121	0.0763302896724299
ENSG00000018189	0.0723009700973579	0.697343533144211	0.00826990555640491
ENSG00000018236	0.330437449774685	0.000248504890174515	2.25679459166593e-07
ENSG00000018280	0.561134495045528	0.100561841356432	0.361114564865515
ENSG00000018408	0.40616739772606	0.159002101996184	0.00785058572988437
ENSG00000018510	0.967635542958754	0.0485771674996673	0.0279742189624726
ENSG00000018610	0.22438149281831	0.982671422365687	0.152021331584312
ENSG00000018699	2.87460818318732e-05	0.622809667014546	1.95821624561864e-07
ENSG00000018869	NA	0.489028121625468	0.759309827092734
ENSG00000019102	NA	NA	NA
ENSG00000019144	0.15834370286038	0.960756178013547	0.120286237569134
ENSG00000019186	0.376363669946326	0.00345389688529453	0.0497936029330611
ENSG00000019485	0.820503436880679	0.532297036022221	0.73803717505717
ENSG00000019505	0.0851894043711925	0.278039141896036	0.00117818533029678
ENSG00000019549	NA	0.121305472840836	0.68438493874759
ENSG00000019582	0.0243997173158094	4.11538723180466e-05	0.0570926622194915
ENSG00000019995	0.854445307779602	0.71085855148419	0.492848651737677
ENSG00000020129	0.49834658685146	0.896729190651199	0.31230037211732
ENSG00000020181	0.905247714244949	0.606471192440681	0.714944659511945
ENSG00000020219	NA	NA	NA
ENSG00000020256	0.850498885969826	0.305686529315297	0.433200440390698
ENSG00000020426	0.591866794566122	0.835199397770106	0.689969625639331
ENSG00000020577	0.000172996223793829	0.000169591334592637	0.82226536640075
ENSG00000020633	0.616848926634327	0.313115105214342	0.0796274017067164
ENSG00000020922	0.189521871916588	0.485981066843656	0.016317652574153
ENSG00000021300	NA	0.880552000315467	0.572217886490213
ENSG00000021355	2.63062545359421e-06	0.726246746163129	9.64941075107108e-06
ENSG00000021488	0.725398931668496	0.0299216435563322	0.00409072524770362
ENSG00000021574	0.276466035889107	0.233607935179903	0.989343274241116
ENSG00000021762	0.00638822508696268	0.939694580816396	0.00201256202645623
ENSG00000021776	0.334247538676001	0.626554419421692	0.606333618846849
ENSG00000021826	0.00433544647060347	0.126948895045389	2.17349978927557e-06
ENSG00000022267	0.922500223479779	0.152060391258943	0.0915004352490585
ENSG00000022277	0.705339809957837	0.660184676852228	0.3067448179941
ENSG00000022556	0.854412656693938	0.0427367976471181	0.0621358045896223
ENSG00000022567	0.279526190784718	0.223022028461267	0.0069723234712203
ENSG00000022840	0.0701630215296341	0.213796330160024	0.000358268688662227
ENSG00000022976	0.487903652252593	0.792369655210647	0.219641268126855
ENSG00000023041	0.131287721390779	0.387724909508178	0.463466529573769
ENSG00000023171	2.20106965976975e-05	0.798371292887164	4.93181263716455e-05
ENSG00000023191	0.00408717752310818	0.0909659897835773	4.25153424071815e-07
ENSG00000023228	0.79828018925296	0.00287474892534991	0.000289678112210712
ENSG00000023287	0.900250718965166	0.237815830047743	0.284518407112508
ENSG00000023318	0.0181335752945253	0.621918252045964	0.00112197378296465
ENSG00000023330	0.0112627231200327	0.345216329714624	0.0982734011358072
ENSG00000023445	4.89656773484129e-13	4.35589772632911e-07	0.0517917645997504
ENSG00000023516	0.0577549756970109	0.172470382947428	0.000175722334916361
ENSG00000023572	0.882691610477186	0.0881860376552263	0.124585490793511
ENSG00000023608	1.13618852724869e-07	0.256111617529888	3.01230377770462e-12
ENSG00000023697	0.616636747019645	0.478608116447195	0.917092447502229
ENSG00000023734	0.548505311706307	0.00100294304005031	1.46369213374255e-05
ENSG00000023839	0.0210384561715551	0.04881633879557	1.08384578115668e-06
ENSG00000023892	NA	NA	0.268737656543834
ENSG00000023902	0.77114309243015	0.0138194909022274	0.00194160288216136
ENSG00000023909	0.682087722496102	0.116950124877719	0.0200541919731993
ENSG00000024048	0.269321546377535	0.0339012116065484	0.405203582874251
ENSG00000024422	0.128776832334514	0.0480081623934653	5.79699872205684e-05
ENSG00000024526	0.177227197446624	0.0362388796629187	0.549102687647979
ENSG00000024862	0.913054286076216	0.146148444352963	0.0896019212798076
ENSG00000025039	0.188602480420459	0.269542201448849	0.77519266263809
ENSG00000025156	0.023406233781	0.764942335803003	0.00217195421347277
ENSG00000025293	0.0885970664182787	0.604484157683758	0.190649480615743
ENSG00000025434	0.852575497041771	0.130987187138845	0.197548075043441
ENSG00000025708	3.04350176760281e-05	0.0369027025893231	0.0500705822901651
ENSG00000025770	0.254995315905183	0.998084803446291	0.176115325658316
ENSG00000025772	0.786830893206433	0.405543908886136	0.192525801151137
ENSG00000025796	0.869586847892886	0.166828952278052	0.219606428120307
ENSG00000025800	0.950385884722158	0.149587529434061	0.0986656139479813
ENSG00000026025	0.0024174936920416	0.388200772575195	1.41871152827168e-05
ENSG00000026036	0.220909793104939	0.883406353698313	0.112151011199686
ENSG00000026103	0.0374322221588053	0.00569003392217496	0.713333993916271
ENSG00000026297	0.188042696897545	0.812872844280889	0.0709452563561672
ENSG00000026508	0.0114715382638439	0.557951226616957	0.000447817108069023
ENSG00000026559	0.771137400270545	0.530784075823329	0.799089251028086
ENSG00000026652	0.0413802248839387	0.0569075439295932	0.00032502737742467
ENSG00000026950	0.0169962667826648	0.931982792697438	0.0128220742598433
ENSG00000027001	0.726012749210995	0.116577838764625	0.0297519569905248
ENSG00000027075	0.174083672478252	0.420249523721601	0.0118527208294059
ENSG00000027697	0.0557154500942734	0.0996853125638399	0.748309721589284
ENSG00000027847	0.766657736014079	0.964656554515799	0.649819666428976
ENSG00000027869	NA	NA	NA
ENSG00000028116	0.904637887022006	0.852239488233402	0.704310240174956
ENSG00000028137	0.503654683015124	0.396688358920124	0.943882993678088
ENSG00000028203	0.0138095061896271	0.608697737378108	0.00062147413144246
ENSG00000028277	0.00160605026345877	5.90171297860924e-05	0.548074043307989
ENSG00000028310	0.563432621555361	0.710813358437939	0.781251500890839
ENSG00000028528	0.656692779261866	0.51222612772296	0.176370550372605
ENSG00000028839	0.12167581382997	0.904335135854842	0.040348318288609
ENSG00000029153	2.36823074967136e-05	0.00143196745040697	0.34801943777369
ENSG00000029363	0.0779803959806941	0.0544414031671219	0.940180717017916
ENSG00000029364	0.251441851721105	0.000417724012400777	0.0271349703874354
ENSG00000029534	0.559496143532995	0.682550297731516	0.79784122020032
ENSG00000029639	0.629802708193294	0.987825694972556	0.556064877150164
ENSG00000029725	1.87892038435713e-05	0.308853893865081	0.000906923805391029
